Filename,PESQ,PESQ_Improvement,STOI,SI-SDR
100-121669-0010.wav,2.5346033573150635,1.2615938186645508,0.9351805561848235,-3.414324977137415
100-121669-0029.wav,2.589332103729248,1.343334436416626,0.9404380104489871,2.86415342542844
100-121674-0001.wav,2.636882781982422,1.4040195941925049,0.9378427885466495,-1.9164111644224022
100-121674-0039.wav,2.9787521362304688,1.7016215324401855,0.9542929638040166,-2.687825216907682
100-122655-0001.wav,2.4883065223693848,1.2411054372787476,0.9327528213248262,-1.5566377177092523
1001-134707-0001.wav,1.72883939743042,0.31487131118774414,0.9040344789618878,-2.0009160720786556
1001-134707-0055.wav,1.6210591793060303,0.3540637493133545,0.7786108296356754,-8.177779518710052
1001-134708-0022.wav,1.894580602645874,0.36491847038269043,0.8764141685139372,-7.817873936138175
101-126859-0002.wav,2.4878320693969727,1.0936946868896484,0.9596231178922513,-1.3811226895801454
101-126859-0023.wav,2.340306282043457,0.8444004058837891,0.9269778135118857,-4.131910440001618
101-126859-0032.wav,2.6135966777801514,1.2237683534622192,0.9417704133599517,-1.4675007965978772
101-126860-0024.wav,1.5199904441833496,0.3910665512084961,0.7879161778383479,-13.307620216550834
101-126860-0037.wav,2.1976499557495117,0.8275386095046997,0.9339368303528164,-1.437712147788439
101-126861-0001.wav,1.9307842254638672,0.6726468801498413,0.8660365153375422,-12.335437251967932
1012-133424-0010.wav,1.6878466606140137,0.37283992767333984,0.795095148013001,-0.9324360515823281
1012-133424-0013.wav,2.3823869228363037,0.963664174079895,0.8984463394009713,-0.124162927194266
1012-133424-0037.wav,1.7691502571105957,0.20011258125305176,0.8724404395351275,-2.8654596242678787
1012-133424-0041.wav,1.9995970726013184,0.5246572494506836,0.8808802062822497,-4.486886231375953
1012-133424-0048.wav,1.9586374759674072,0.4350605010986328,0.8915871044513911,-2.3713088192363383
1012-133424-0052.wav,2.206683874130249,0.8019511699676514,0.8857960693440161,-1.6865462038746826
1012-133424-0082.wav,2.240610361099243,0.5198771953582764,0.8995507889813174,-0.27674813698623774
1012-133424-0083.wav,1.6646089553833008,0.19714069366455078,0.7420786321138106,-7.31061908711232
1018-133447-0023.wav,2.1725046634674072,0.9696820974349976,0.915632291985352,-1.308424497101808
1018-133447-0024.wav,2.223637104034424,0.8095400333404541,0.9151650033254854,-4.4852809453777205
1018-133447-0041.wav,2.23848819732666,0.9258224964141846,0.9124443774488549,-4.235247881371525
1018-133447-0046.wav,2.0869271755218506,0.8280564546585083,0.8999553539066878,-2.2014847477076325
1018-135221-0035.wav,2.3524348735809326,1.110296368598938,0.9052915722526093,-4.7838972303140075
1025-75365-0022.wav,1.7611608505249023,0.43152129650115967,0.9163432523442564,-1.1305758209608878
